credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,PD,Expected_Loss,Actual_Default
5,3724.372161,16028.09222,62921.54566,5,648,0.9999993464014567,3351.932754080203,1
0,6616.686545,986.753993,98675.3993,7,672,7.369399003882664e-27,4.388490291035414e-23,0
0,1606.12675,2140.616279,28032.13971,3,611,1.2289108275752681e-11,1.7764078981799484e-08,0
3,2962.449352,13193.97543,75331.06767,8,722,2.7866721374138474e-09,7.429837560946297e-06,0
0,2438.73568,1775.173664,55729.10214,7,639,8.004937246951623e-21,1.7569733472271704e-17,0
2,3850.976605,9924.595536,75603.88276,8,674,1.2774506903901005e-13,4.427489450460038e-10,0
0,3784.204909,6719.436572,75533.74684,5,639,9.185999275286564e-18,3.128553319644888e-14,0
3,3566.091882,12108.64916,68808.09217,5,596,0.0021752541001184137,6.981440388947542,0
2,4890.212039,12818.12215,86561.86902,5,693,9.855502101648686e-10,4.337594552508498e-06,0
0,3901.990317,4862.100959,68943.28048,3,632,1.981138322481601e-15,6.957344295864747e-12,0
0,4353.74364,5250.835201,57029.9598,4,666,3.5330905926612162e-15,1.384395362760834e-11,0
1,3843.430126,4928.897055,54528.77476,7,605,9.824582590474372e-15,3.3984087033243894e-11,0
0,2389.46765,4577.710079,61818.83876,4,561,4.154720190972411e-15,8.934812542017359e-12,0
5,4596.778439,17794.57179,60080.28498,3,616,0.9999999999832465,4137.100595030689,1
0,4461.847138,6965.056642,98149.74308,6,581,5.912782764006859e-21,2.3743739567879758e-17,0
0,2307.309404,2745.12507,37002.22636,3,568,1.0237354211694136e-11,2.12586692802488e-08,0
0,3086.713587,3291.193513,45632.68791,5,699,8.493336431726167e-17,2.359484726649413e-13,0
0,2600.494498,2304.754331,51787.19823,6,790,6.210038724493941e-21,1.4534254381872088e-17,0
1,3942.429678,6343.402287,65036.64653,6,626,2.2483873727139294e-14,7.977698195245058e-11,0
3,4171.78844,9718.663326,53010.09474,6,631,0.00026305723542324944,0.9876772204173636,0
5,3372.470579,11949.83123,44822.34311,2,516,0.9999999999980507,3035.223521094083,1
0,3518.219042,4323.234824,80353.98773,3,732,6.676059478752138e-19,2.113905562530333e-15,0
1,3223.731929,7291.235656,56484.03406,4,708,1.5896905398631987e-11,4.612262535527617e-08,0
1,5292.42251,6945.945603,62661.50915,6,621,2.561683118202164e-13,1.2201758458434114e-09,0
1,5066.455657,8095.410062,78217.27734,4,787,8.166595866997113e-15,3.7238126245902317e-11,0
3,4229.13375,16728.67811,87193.15518,6,504,0.008727598816177119,33.219164438959226,0
0,4916.47714,2941.395354,69216.31371,2,581,1.8190197409025164e-14,8.048852076020351e-11,0
0,3296.197228,3992.996528,61827.28595,6,660,3.3692263057215145e-19,9.995070968481542e-16,0
1,5024.166525,5537.183826,93225.69995,7,608,1.6979004108300275e-19,7.677480966188374e-16,0
0,2983.957953,4669.341834,57321.77928,4,614,4.300875323150429e-15,1.1550268012838552e-11,0
0,4017.968269,3659.5374,78326.56105,5,669,1.923288217112098e-20,6.954939925648193e-17,0
0,5632.121803,9171.725255,89994.66801,4,657,6.748113457404453e-17,3.42055772393088e-13,0
3,3383.747387,12539.47601,62273.69171,4,639,0.10199503690284958,310.61289564628726,0
0,1364.54037,2462.435483,26618.95924,4,704,6.767770899798674e-14,8.311406946917863e-11,0
1,1695.159442,3087.517249,36231.80557,8,697,2.1883419121081453e-16,3.338629609171011e-13,0
0,5718.923431,4362.889169,101439.9687,5,568,2.4128885650773357e-21,1.241921245609147e-17,0
2,5631.561247,12406.26682,91218.27891,4,643,1.6423011062786163e-08,8.323847339421495e-05,0
0,3783.939677,5496.834428,61071.38192,4,605,8.495481826889393e-15,2.8931751683999296e-11,0
0,3372.558491,3271.660352,47942.3537,5,645,2.875997678524161e-16,8.729523351722653e-13,0
0,4408.958553,5184.515436,73342.08362,5,603,9.50695900083111e-18,3.7724209379761195e-14,0
2,3672.296309,10722.89407,56665.90111,1,604,0.37726865247436164,1246.8980519847019,1
0,6664.900305,9376.893717,94852.07233,4,638,6.065563566286763e-17,3.638373881664738e-13,0
2,5416.736833,11609.6949,84644.28672,5,650,1.8054957319501896e-09,8.801905709770999e-06,0
1,2364.481402,4334.937366,45499.79714,6,679,4.8777203667675973e-14,1.0379951182240742e-10,0
2,2975.568512,9610.750968,59438.46358,6,647,6.435542782275082e-09,1.7234458614509946e-05,0
0,4560.977396,605.8441442,60584.41442,3,625,1.1287786671934158e-16,4.633500587540559e-13,0
4,6250.453205,21686.54077,90311.61507,5,690,0.9977385694049689,5612.686415000462,1
0,3347.176649,3416.45665,54168.11343,4,779,8.314791189396665e-18,2.504796741941351e-14,0
0,3794.737457,4370.841548,52816.34504,3,689,2.239806148854018e-14,7.649528660527734e-11,0
1,2410.732923,4429.908989,56533.58381,8,600,9.086470907306741e-17,1.971454911311344e-13,0
1,4584.499666,6400.630821,84516.51076,5,658,3.8146336299986376e-16,1.573936794237701e-12,0
4,3872.037505,20563.88969,97590.82395,7,562,0.44276616886384357,1542.966490607369,0
1,4066.543758,4690.397428,66473.93637,6,608,2.6390432311944863e-15,9.658606301015481e-12,0
0,3292.724419,6154.7234,63544.7566,4,673,7.668079302457397e-16,2.2723984769426965e-12,0
0,7471.295993,10336.37174,105219.6685,4,659,6.356552413129172e-18,4.2742516116155815e-14,0
0,3236.854475,6173.031248,74136.58862,5,669,1.8120230668927774e-18,5.2787294755876e-15,0
5,2352.477472,20029.73572,90501.39682,8,715,0.4475856245342719,947.6415886571327,1
0,2587.029313,4131.668627,63236.22111,7,553,4.3154260801446295e-19,1.004772039067696e-15,0
0,3544.060037,3633.96489,59657.99186,6,584,6.0726473164947774e-18,1.936964400586599e-14,0
2,5428.799268,10161.91358,80983.19831,6,661,3.018780741593642e-11,1.4749519212194455e-07,0
1,1267.402361,2653.841383,23864.99427,6,678,2.6199976874160533e-12,2.9885321293610816e-09,0
2,4389.8167,9771.735356,71308.1422,4,722,7.932793321340377e-09,3.1341157739701614e-05,0
0,6183.67344,4280.400011,98514.28468,4,619,1.9910626528798366e-20,1.1080873119590085e-16,0
0,4408.530867,6526.566353,80855.42605,3,598,1.9710409149895606e-15,7.820455242466262e-12,0
0,4809.657091,3133.706827,65575.78604,6,589,7.010671795690921e-19,3.034703458333669e-15,0
0,7733.96216,4840.913358,111826.6771,2,639,1.9176536779073355e-19,1.3347954882828146e-15,0
0,5787.516711,3599.170293,76582.90957,5,555,3.522655769482045e-18,1.834868621968011e-14,0
1,4914.024268,7958.965339,84470.58362,7,645,2.333703177477217e-17,1.032108664358858e-13,0
0,2857.504441,4060.096054,45065.01727,4,694,5.42427212445734e-15,1.3949893516346418e-11,0
1,891.7668726,1569.392461,13921.14387,6,589,2.2931749442932615e-10,1.8404797035573733e-07,0
0,4100.299254,3908.804585,57689.40523,6,561,4.813948540028403e-17,1.7764766646725565e-13,0
5,4290.746462,23007.19972,76738.17445,4,601,0.9999999999772964,3861.6718157123264,1
0,3927.858094,5275.262369,63090.09657,6,708,3.6959476892762764e-19,1.3065442241691977e-15,0
0,5957.574122,5425.554652,77583.48388,4,623,6.187885840808626e-17,3.3178309699582516e-13,0
4,3566.504854,15851.74452,64245.94632,2,600,0.9999999152540758,3209.854096577925,1
0,6396.029769,7321.409926,103269.1582,3,701,3.800347685492443e-19,2.187642323606392e-15,0
2,3750.915259,12571.62925,87388.74918,8,675,1.2173132634803274e-13,4.1094350054743026e-10,0
1,2569.616547,3936.8695,47816.29547,5,678,2.5289497392930834e-13,5.848587986956959e-10,0
0,2501.736735,3686.75667,71880.12904,5,749,4.877249644160563e-21,1.0981435140505942e-17,0
1,8199.249069,8590.527838,113155.2211,7,717,2.6091697673556396e-21,1.9253909507268305e-17,0
2,5540.650003,10951.0032,84877.23198,5,555,1.7829870355519468e-08,8.891016411491869e-05,0
0,6099.582573,9877.020046,103359.6332,5,613,8.876178347734436e-19,4.872688448821281e-15,0
0,5872.191579,2781.717661,77755.81099,1,653,2.1717309355367533e-15,1.1477538100361443e-11,0
1,3818.786787,5686.474839,78983.68832,4,670,6.145483295862668e-15,2.1121461368972614e-11,0
0,2965.997418,3110.794556,50536.88414,6,679,1.5424313503285727e-18,4.11736266226512e-15,0
0,4417.086171,771.5962788,77159.62788,5,551,3.076752525980752e-20,1.2231252930689007e-16,0
5,5484.30319,19853.9738,71276.43975,3,532,0.9999999999988478,4935.8728709943125,1
0,5505.504105,5388.183021,83815.61179,4,620,7.221143696892073e-18,3.578043263943077e-14,0
1,4770.116395,8324.058354,95313.86297,5,718,2.706225586350793e-17,1.1618109934218365e-13,0
1,3479.849474,9188.36408,83031.65237,6,757,3.9131330130853506e-17,1.2255402471549384e-13,0
1,3151.546695,6869.206223,70656.20326,5,671,1.9668342491559013e-14,5.5787129797860794e-11,0
0,6632.827767,7681.307147,87104.01364,2,736,6.135549455691221e-16,3.662643851595942e-12,0
1,4181.516145,4799.964706,53691.56705,5,693,1.7388773047819655e-13,6.544029171707886e-10,0
1,3705.503155,6750.495809,76203.25542,4,526,8.803945779908372e-12,2.9360743977509467e-08,0
0,8154.527469,8321.800884,102199.2827,2,634,8.541543437679212e-16,6.268702553119064e-12,0
1,3914.271191,7395.104251,64513.53221,5,701,1.5184376888288037e-13,5.349219210640088e-10,0
1,3170.195742,8039.403746,67651.31762,5,748,1.9754045155988723e-14,5.636177085671206e-11,0
1,7624.469419,14607.81365,111898.2047,3,756,3.2926822883926133e-13,2.2594459872899175e-09,0
1,3369.771326,9835.972867,78563.93028,6,694,3.3294537057734598e-15,1.0097547866063861e-11,0
1,3459.988698,5361.699369,59771.98294,6,645,1.223188835871003e-14,3.808997592870103e-11,0
5,6709.024905,25794.90681,90494.90196,2,682,0.9999999999994016,6038.122414496387,1
4,6106.171911,20274.79959,85725.71008,2,490,0.9999999990235005,5495.554714533593,1
1,3444.519179,5743.746735,55636.01429,4,651,1.779978690924902e-11,5.518053665191924e-08,0
0,4290.183462,5798.510501,58182.17532,4,750,2.9467330724411528e-16,1.1377822944883933e-12,0
5,4407.702177,19008.98271,72699.5432,5,594,0.9999999763819848,3966.9318656089404,1
0,7979.79197,7371.615703,123732.3451,3,655,6.292202156578766e-21,4.518941781841553e-17,0
0,7501.877305,5418.855906,111388.466,4,573,1.530912313547119e-20,1.0336244706849758e-16,0
1,3943.197659,7953.741157,64712.81212,3,565,9.359774486298051e-09,3.321669675882456e-05,0
2,4385.93777,12116.10979,86981.97903,5,559,2.417186744262486e-08,9.541467574923751e-05,0
0,3066.012991,4088.40891,62090.43416,3,619,6.050900503443743e-15,1.6696925595726262e-11,0
3,6164.738033,19622.36086,102390.3331,5,602,0.006478319686084758,35.943429382865396,0
0,5301.199678,2672.2359,67544.99241,2,634,4.144496267542749e-15,1.9773722051072842e-11,0
3,4295.14432,14628.0024,73316.1472,6,652,0.00023744650637679232,0.917880311851311,0
1,3236.163525,5161.1185,55972.7228,5,587,3.349903557338547e-12,9.756752134074077e-09,0
1,4161.435191,6038.834817,72488.555,5,612,4.0881668097242506e-14,1.5311377105798227e-10,0
5,6025.657473,31340.17747,98194.18386,5,577,0.9999999999995459,5423.091725697538,1
0,4167.255198,1327.270665,73830.24125,5,674,2.6027883722469753e-21,9.761835036186151e-18,0
1,4627.88094,11830.63336,88942.48453,5,743,1.2174324596034782e-14,5.070719227982631e-11,0
0,2606.836932,3757.200988,46380.08724,5,573,7.658638383305439e-15,1.796833924779005e-11,0
3,5056.645761,13673.54941,72672.37175,3,608,0.6937620823574931,3157.2981836059953,1
0,5490.911557,1017.722134,81212.33376,3,636,3.1001648834724303e-19,1.5320458068537895e-15,0
0,5790.633855,8673.566611,92662.31709,3,718,3.190874829674747e-17,1.6629469034203756e-13,0
0,2373.377674,4941.455758,51926.4673,3,651,1.2434525718065012e-13,2.6560643153430883e-10,0
0,4958.329058,5235.06036,97341.33219,4,655,1.835367790360086e-20,8.190321702353701e-17,0
0,3520.759643,3890.460963,52594.85595,4,554,6.380901532777623e-14,2.0219058542304265e-10,0
3,4112.440179,11509.87893,70787.02274,7,614,1.2398254463868096e-06,0.0045888371826009544,0
0,3037.853037,1081.595853,54977.93406,6,654,5.045658329184136e-20,1.3795171631078734e-16,0
1,3247.818407,6365.525079,67996.47112,7,779,2.084514923196331e-18,6.093113343500911e-15,0
1,2766.89207,2770.91211,39346.28335,7,575,9.346769586263246e-14,2.327535238351406e-10,0
0,3724.481143,1405.177554,65655.0867,4,694,2.672366575831434e-19,8.95786102698089e-16,0
1,2647.123196,4956.903749,38187.2308,6,798,2.380231482860379e-14,5.6706893731162676e-11,0
1,2902.42719,4184.114737,42329.6674,5,701,1.1004870889213074e-12,2.874675284216235e-09,0
1,3962.615966,7039.80642,70415.84905,7,635,4.87766077697776e-16,1.7395466824425631e-12,0
1,5175.130742,11451.54387,94506.44951,5,759,9.100096272142762e-16,4.238476917581305e-12,0
1,5985.298829,7479.876791,78856.77201,6,581,1.7457863547152316e-14,9.40414772210513e-11,0
1,1398.610404,2649.708007,21976.97259,4,808,1.6692798213779177e-11,2.1012049128297757e-08,0
0,5044.942554,4855.125765,71728.4573,5,731,1.6984910983773e-19,7.711911017814457e-16,0
0,4006.013661,6226.523029,82980.00953,4,602,2.8091070612060656e-17,1.0127989136162756e-13,0
2,4829.136876,13531.38798,94492.86096,8,712,2.374561986136067e-14,1.0320376366437733e-10,0
1,2821.224867,4308.005812,40993.51773,6,587,5.667256422731357e-12,1.4389744272727651e-08,0
1,5829.658279,8709.369102,87935.51688,6,656,4.038907941917206e-16,2.1190907809544843e-12,0
5,911.4638615,6948.603181,21572.55935,4,629,0.9999999342243205,820.3174213930607,1
3,3820.026725,10836.0978,62216.69428,5,710,6.619496143542424e-05,0.2275798695692985,0
0,2988.533761,4676.742955,50212.96728,3,635,3.407427922292509e-13,9.164892045550724e-10,0
3,1618.478271,4025.010777,23837.68299,5,627,0.0046309092625534945,6.745523414773919,0
0,2778.906502,4477.48328,55458.09217,5,621,2.5209846445930155e-16,6.305022558271521e-13,0
0,3586.133865,2104.305987,101655.8749,6,665,7.007925981629845e-26,2.261822461752254e-22,0
5,4354.588613,19350.89309,63421.05751,2,610,0.9999999999997129,3919.1297516988743,1
0,3600.825602,812.4422625,73880.12372,4,657,2.80104060730016e-20,9.07745285790724e-17,0
2,5916.908486,16110.16482,99094.40561,5,702,2.4287637363253175e-09,1.2933695485757104e-05,0
0,6103.99595,7128.579707,75475.10586,4,612,2.1485306495119555e-15,1.1803160144764663e-11,0
3,3203.874911,10616.44777,58048.28896,5,549,0.03206002936206965,92.44469134715246,0
1,6696.683343,8997.780175,79730.24667,4,798,2.7476092187162967e-14,1.65598819992456e-10,0
1,2551.914085,6348.344259,71510.13825,6,611,2.480230877324891e-15,5.696402498907567e-12,0
2,4656.944711,13392.95046,103638.5684,8,653,7.360045992818815e-15,3.0847794533076896e-11,0
1,4127.259967,7129.793741,77283.04313,6,669,3.5466215057914616e-16,1.3174046063058923e-12,0
0,3034.730521,666.232901,66623.2901,4,703,3.613882333725385e-20,9.870443115713221e-17,0
2,4262.123372,11957.06926,54446.9466,1,701,0.25643363521890855,983.6566110300892,0
5,5462.749752,26764.32621,89125.57713,3,572,0.9999999999999312,4916.474776799661,1
4,2860.089327,12810.55867,59715.73544,6,628,0.6932865456041141,1784.575304671523,1
3,5464.642087,19492.20614,88758.65872,4,603,0.8265600313858614,4065.1692614488975,1
0,4238.251606,4489.293815,64372.71592,4,555,4.843572175065439e-15,1.8475449794773208e-11,0
0,5457.58848,8720.692128,88109.89895,4,647,8.349679881793839e-17,4.1012205061109235e-13,0
0,3569.082739,3368.961446,62359.45803,3,701,1.537745627732473e-16,4.93950723922142e-13,0
0,2730.732636,3068.09368,47351.69468,3,543,1.7420170828013835e-12,4.281284610427728e-09,0
5,5330.26593,20339.90056,75454.57352,2,544,0.9999999999997895,4797.2393369989895,1
5,5603.641649,19064.1502,67667.90011,3,614,0.9999999999824267,5043.277484011373,1
5,6382.697235,21900.78665,73062.45452,3,565,0.9999999999997804,5744.427511498739,1
0,4468.339165,809.8534991,80985.34991,5,656,2.7340075867639756e-22,1.0994825859610149e-18,0
5,6313.096608,31581.8533,108279.3605,2,568,0.9999999999999989,5681.786947199994,1
2,1356.610224,4025.742689,40596.48581,9,657,6.161156708357118e-14,7.522459364001109e-11,0
5,4146.591104,18115.69147,64792.80257,3,661,0.999999999726654,3731.9319925798914,1
2,3518.628181,5331.082287,47571.6733,7,685,1.313710610413626e-11,4.1602132579320865e-08,0
0,3685.115232,670.5567741,67055.67741,6,691,2.3279719838529222e-22,7.720960515629095e-19,0
2,4195.466501,6985.519068,58491.75754,5,650,5.555269988448405e-09,2.0976254226491347e-05,0
5,2911.117016,13437.47174,44683.04084,5,534,0.9999999975874305,2620.0053080790553,1
4,3746.455788,17706.46722,75444.0926,6,541,0.997981953518061,3365.005739469558,1
4,5797.570754,19192.01159,72685.70354,1,586,0.9999999998663511,5217.813677902645,1
5,2875.736412,12671.47324,45185.24944,5,724,0.9999943410619925,2588.148124547327,1
5,9105.964213,42558.45149,133913.3823,3,601,1.0,8195.3677917,1
1,5953.803062,7774.540459,96148.93138,5,633,3.0464889383758193e-16,1.6324375652685974e-12,0
1,3551.715687,9840.839819,73915.32743,4,690,5.1479317835200715e-12,1.6455591064020713e-08,0
0,2650.699058,3477.27481,49271.53428,3,638,6.365129961299242e-14,1.518483959321713e-10,0
2,2967.825627,5209.554549,42384.60718,4,648,7.318395633450214e-07,0.00195477498985306,0
0,4627.837752,4287.330045,84531.71348,6,617,3.10133279601361e-21,1.2917218495416751e-17,0
5,3878.321069,22147.66997,71686.80559,3,654,0.9999999999930778,3490.488962075838,1
4,2645.091371,13875.66269,66889.76759,7,724,0.002142271646641552,5.0998538221825775,0
0,4702.50774,753.649231,75364.9231,5,718,2.0261113293334721e-22,8.575023787463108e-19,0
0,3082.568333,4415.025281,55636.3626,4,619,4.5169608517729134e-15,1.2531456434768301e-11,0
1,6478.125553,11231.25069,94307.29361,3,607,6.661344841091699e-11,3.8837725409178775e-07,0
5,5850.003509,22650.24505,85544.36723,5,645,0.9999999778870567,5265.003041675284,1
0,4682.39348,7419.597888,88785.61388,4,636,1.0555348137565732e-17,4.4481863968621135e-14,0
2,4088.322229,10769.94151,65296.61473,3,529,0.0023502149277461978,8.647592338829169,0
1,2884.87081,3317.616697,49870.52536,7,697,1.1797885063729502e-16,3.063183681607941e-13,0
1,3920.849325,7002.035928,64029.95661,2,598,1.6029912163061324e-08,5.656578325591346e-05,0
1,3356.598498,10031.05792,86748.57466,5,626,5.539194400860028e-14,1.67335664454511e-10,0
0,5745.512975,6764.830604,76481.7912,3,565,6.51601157663724e-14,3.3694046152937517e-10,0
0,4085.634878,820.6393796,82063.93796,4,557,8.078169518587858e-20,2.970400602198512e-16,0
0,5442.512028,3328.084036,72788.77071,2,593,8.670321740204411e-15,4.246949732192316e-11,0
1,6956.533544,9649.102304,98865.90402,5,657,1.3299429874378657e-15,8.326613703347175e-12,0
0,4455.401499,2127.589238,76402.78756,3,584,2.5070804525794386e-17,1.0053045005882426e-13,0
0,4613.023974,6629.04622,102596.7528,2,587,6.123623083043832e-17,2.5423578080838887e-13,0
4,2721.436749,10858.20226,43343.95016,1,505,0.9999999995187789,2449.2930729213485,1
5,4604.392115,26326.21213,91932.70891,4,592,0.9999999999842784,4143.95290343485,1
5,6213.287484,30674.22287,94111.58592,3,648,0.9999999999999882,5591.958735599935,1
0,4500.948802,6420.841334,73027.51988,4,592,1.5634123773669656e-15,6.333155160247634e-12,0
1,6254.294876,11407.09564,90949.14318,3,646,5.900863443811708e-11,3.321516600054655e-07,0
0,2218.90358,3964.18335,36695.16978,3,643,4.757758282461608e-12,9.501306197155842e-09,0
0,4979.959778,4086.031523,80363.61009,5,636,9.060963770159455e-20,4.061091161277839e-16,0
0,3522.326485,4590.507613,74416.88645,5,512,4.234208146637642e-17,1.3422837148114078e-13,0
0,2444.939945,571.4717835,57147.17835,6,642,1.3861220610438684e-20,3.0500866761226943e-17,0
0,2303.647368,3336.330157,52339.96822,3,603,5.4939112587649404e-14,1.139043079015148e-10,0
2,2191.650134,8481.869688,60514.92398,7,802,1.8781546481738307e-13,3.704632097708609e-10,0
1,3834.233287,7041.044276,71437.25316,5,631,1.0667088847139048e-13,3.6810096419778293e-10,0
2,2622.222674,7686.357562,60541.70097,5,653,3.343990147904964e-09,7.89181810872211e-06,0
0,4199.066259,5231.934056,71799.48451,4,722,4.315303863418151e-18,1.6308222165190355e-14,0
5,5319.351935,26129.7202,87118.86499,5,644,0.999999999683622,4787.416739985366,1
1,6601.986091,15148.54854,106465.2684,3,615,3.0304633961556324e-10,1.8006369471633698e-06,0
0,2449.386856,1360.932133,55273.10019,6,635,9.879204768094662e-20,2.1778194876033233e-16,0
1,5535.169662,6071.030446,65621.98908,5,666,1.159126156578876e-13,5.774363942693452e-10,0
1,2905.259997,5615.088147,47452.68166,6,544,2.1267847142909648e-11,5.560976297394553e-08,0
0,3382.795974,5508.689931,58259.5574,2,660,7.457845953149719e-13,2.2705534138524356e-09,0
2,4453.644438,9579.544147,90911.96141,6,651,4.939827062721882e-13,1.9800209990315873e-09,0
0,6291.117031,7050.615043,106476.8284,2,674,3.729216465324182e-18,2.1114843495557924e-14,0
3,3778.097535,12780.77159,62607.96343,5,666,0.004119369105620532,14.007040437330078,0
4,5908.750193,27660.23928,100731.1048,1,574,0.9999999999964926,5317.875173681347,1
0,3919.547922,1324.917643,56186.86699,3,600,2.201549903912247e-15,7.766172315952693e-12,0
0,6398.163493,3833.147407,76069.0429,2,687,4.00812068937984e-16,2.308015032329528e-12,0
0,5298.337711,6616.41817,81888.09485,3,694,9.310806893939829e-17,4.4398619357400156e-13,0
1,4108.809961,6989.121542,72659.32606,6,683,7.748561287762607e-16,2.865362922232019e-12,0
2,3113.615277,8438.719571,61655.49525,6,620,1.6038997190013997e-09,4.494534001072889e-06,0
0,5266.389458,808.1858862,80818.58862,4,600,4.779751739878109e-20,2.265483075727611e-16,0
1,5238.807496,9865.423072,78261.37854,4,663,7.565473024312572e-12,3.567065111149904e-08,0
5,5781.08226,26382.09481,83838.47345,4,611,0.9999999999987934,5202.974033993722,1
2,5806.213753,12492.40374,73399.63364,2,678,0.0004926258396643624,2.574261832808154,0
3,3619.541694,10979.86816,56569.21149,4,628,0.10907589398063078,355.3242714658951,0
0,4796.911329,1229.567876,81040.76678,2,634,5.692579908814797e-18,2.4576120950248334e-14,0
1,3887.177652,4934.302244,69454.44625,7,718,1.8552957063741174e-18,6.4906776069021216e-15,0
0,7175.96892,8174.542171,100738.6788,3,593,1.6695560852884229e-16,1.0782614320403932e-12,0
0,5624.806282,6310.154791,95033.85094,3,610,1.9003788737396048e-17,9.620336724471552e-14,0
1,1512.985854,2682.939365,39804.72514,8,715,1.9551375099195654e-17,2.6622858556197783e-14,0
5,6817.101585,24483.45478,79884.16092,3,610,0.9999999999998186,6135.391426498887,1
0,4931.345888,4043.980858,95895.17466,2,662,1.1555137030212995e-18,5.128413973129564e-15,0
0,7458.954913,5805.176788,105163.0202,5,673,3.6946007025421534e-22,2.480207405562004e-18,0
0,7004.287242,9460.963403,120639.2273,2,594,2.79718809455231e-17,1.763307799573233e-13,0
5,6457.312087,30285.95181,111569.8773,4,583,0.9999999999914431,5811.580878250271,1
0,2486.821904,482.2519991,48225.19991,4,636,7.295200643479367e-17,1.6327678278851446e-13,0
0,2111.753755,5518.54492,56136.04459,4,586,3.6101867697761516e-14,6.861442920593499e-11,0
2,2241.580999,10295.53246,82436.07448,8,629,5.3194139192040455e-14,1.0731507450393518e-10,0
1,6010.694321,10022.82655,86726.88339,5,723,7.160366256469983e-15,3.873489551463974e-11,0
0,5161.069513,4976.153137,62723.45205,3,564,3.1404791039077877e-13,1.458740786345284e-09,0
1,4696.530146,8541.074713,94818.2738,7,650,1.5182585472463971e-18,6.417492332908383e-15,0
0,2449.077785,1149.347697,36908.57092,3,782,7.736119107774872e-16,1.7051721704068916e-12,0
0,4592.073995,6884.669701,93072.19803,4,659,5.497480123555378e-19,2.2720351962067235e-15,0
0,80.52617048,31.65273156,1000.0,4,719,2.3404848994876393e-12,1.6962325741980659e-10,0
0,5496.258305,6310.08306,91097.23022,5,581,5.999858458164616e-19,2.967909469156059e-15,0
5,8427.59275,38215.41353,114303.6953,4,657,0.9999999999999989,7584.833474999992,1
0,2351.44653,3676.544576,35154.15279,3,620,1.2037688929358742e-11,2.547538367594403e-08,0
0,3034.767765,3113.936996,56254.37587,6,643,8.90040772017338e-19,2.4309603400085385e-15,0
5,7243.712096,34742.42599,129210.446,4,631,0.9999999999858022,6519.34088630744,1
0,4078.827723,4580.595715,52810.71284,3,643,1.6695365920578666e-13,6.12877692262371e-10,0
1,3205.713412,4107.75803,44011.89333,6,742,9.846046512691398e-15,2.8407243024819584e-11,0
0,5319.431652,2457.148864,97679.63607,7,716,9.856832683300979e-27,4.7189472987617393e-23,0
3,2991.052232,7204.434007,51871.33085,7,707,2.6389272004745065e-08,7.103852183758305e-05,0
5,4513.667807,19724.75874,75781.92412,3,498,0.9999999999971079,4062.3010262882513,1
0,4056.912492,4794.905008,57106.91592,3,636,7.274478569962629e-14,2.656073068494092e-10,0
0,5037.917278,5135.066064,84176.78222,5,724,6.136494080045759e-21,2.782363459698652e-17,0
3,3399.497094,8384.259856,44039.01078,4,546,0.7050952716017228,2157.272394122878,1
0,4767.023524,4753.279669,77795.5046,5,593,2.0840337229205174e-18,8.941174003774265e-15,0
1,2271.06163,3002.86913,39468.71057,5,549,6.721871349379536e-11,1.373920569303497e-07,0
5,5631.369284,27648.96236,89901.35895,3,683,0.9999999999989804,5068.232355594833,1
0,2349.454669,2420.467684,45135.42081,3,664,1.8663051981825982e-14,3.9463195154841685e-11,0
0,3593.848813,648.4536847,64845.36847,5,653,2.6716241375609597e-20,8.641271912000043e-17,0
2,4444.405913,8731.396625,63464.825,6,598,5.500037250350794e-09,2.1999958269461395e-05,0
0,7737.109466,8589.706268,92693.60103,2,599,6.948973432482279e-14,4.838847131109704e-10,0
0,1999.948995,2364.975737,35347.02325,3,667,2.953128573513749e-13,5.315495870434145e-10,0
0,3153.43503,2486.724458,72169.95254,6,504,2.822488506018616e-19,8.010480713986323e-16,0
0,7192.762976,4879.507325,118193.6534,5,734,1.7171291834649798e-25,1.1115812894252417e-21,0
0,5292.286013,5493.69542,105175.2265,4,646,3.5148660598085145e-21,1.674150883730372e-17,0
5,6080.41614,21764.08826,82920.58215,3,609,0.9999999999681941,5472.374525825947,1
2,5435.881905,16593.23992,90808.05049,1,547,0.45561729341716084,2229.013620802278,1
1,4708.414096,8720.267799,95331.55181,5,623,1.1804717543083945e-15,5.002334863123944e-12,0
4,4581.016397,18738.02684,76279.74665,2,701,0.9999987795764456,4122.909725597718,1
0,5485.781986,8401.561404,95427.28573,3,585,7.29813948382703e-16,3.6032401900524298e-12,0
2,2057.418933,5918.316115,51668.89582,7,695,2.9143377065964396e-12,5.396412217236583e-09,0
0,3726.304078,5505.33968,77066.11849,3,635,3.115745218201338e-16,1.0449192701333381e-12,0
0,3079.521595,2626.150772,57847.41493,4,697,1.2099259668667572e-17,3.3533938289856906e-14,0
3,3186.054323,10920.87553,55293.82335,3,635,0.6437463652077083,1845.9098008070002,1
0,3163.347151,4912.604819,63552.11147,6,810,4.0435920122380205e-21,1.151215674454755e-17,0
5,3554.222715,13808.82056,48887.41985,3,675,0.9999999982505192,3198.80043790376,1
2,2291.140693,5348.514782,44634.75428,8,634,6.4857348199636996e-12,1.3373757873023275e-08,0
4,7043.023824,26088.11198,105349.4391,3,533,0.9999999942427995,6338.721405106709,1
0,3780.913682,8631.834149,96744.26934,6,693,1.570196664834954e-21,5.343100248154721e-18,0
